osm_type,osm_id,name,amenity,addr_city,addr_street,addr_housenumber,addr_postcode,website,phone,lat,lon
node,13041599557,Mani,restaurant,Alcossebre,Avinguda de València,74,12579,,,40.2463091,0.2775531
node,13041599582,El Jardín,restaurant,Alcossebre,Carrer de Santa Llúcia d'Alcossebre,13,12579,https://eljardinrestaurante.com/,,40.2462378,0.2783659
node,13041599594,Luzia la Santa,restaurant,Alcossebre,Carrer de Santa Llúcia d'Alcossebre,9,12579,https://luzialasanta.com/,,40.2456884,0.2787777
node,13041599596,Rosa's,restaurant,,,,,,,40.2454763,0.2770304
node,13041641102,The wine gallery,bar,València,Carrer de Cadis,43,46004,https://www.thewinegalleryexperience.com/,+34 6 29 13 97 09,39.4617622,-0.3734406
node,13042690095,Viva Vins,bar,,,,,,,39.6794583,-0.2784045
node,13043089696,Restaurant Novella,restaurant,,,,,,,40.3672696,-0.1425764
node,13043545501,7 Spices,restaurant,,Calle Rey Don Jaime I,39B,03630,,,38.5346845,-0.8181150
node,13046300549,Asador Bodega Castilla,restaurant,,,,,,,38.5454374,-0.1008297
node,13047527976,Tapetece?,restaurant,,,,,https://tapetece.eatbu.com/?lang=es,,38.6756768,-0.1986892
node,13051037975,Tot Brasa,restaurant,València,Avinguda dels Tarongers,34,46011,https://totbrasa.es,+34 626481493,39.4752135,-0.3303642
node,13051078056,Hermanos Barberá,restaurant,València,Avinguda dels Tarongers,39,46011,https://www.facebook.com/RestauranteCerveceriaHermanosBarbera/,+34 963712754,39.4755363,-0.3293583
node,13052417569,Restaurante Muntenia,restaurant,,,,,,,38.5457324,-0.0998720
node,13058522382,Showboat,bar,,,,,,,38.5423471,-0.1035535
node,13058522387,Restaurant Showboat,restaurant,,,,,,,38.5425058,-0.1035727
node,13060048586,Kuma,restaurant,,,,,,,39.4635394,-0.4028131
node,13061676003,Arrocería Casa Pepe,restaurant,Alicante/Alacant,,,,https://www.casapeperestaurante.com,+34 965154523,38.3640613,-0.4148041
node,13061853001,La Pistaccheria,cafe,,Plaça de Bunyol,1,46003,https://www.lapistacchieriavalencia.com/,,39.4768004,-0.3783484
node,13061853101,El Paeller,restaurant,,Carrer dels Cavallers,5,,,,39.4763748,-0.3759817
node,13062393201,Masa Madre,restaurant,,Carrer de Baix,20,,,+34 636 31 33 49,39.4772802,-0.3795661
node,13062910056,Olvido,restaurant,,,,,,,39.7273590,-0.1871304
node,13062974703,Xuls,restaurant,,,,,,,40.3591762,0.4019284
node,13069154939,Grandma's Dumplings,restaurant,,,,,,,38.5414768,-0.1035943
node,13072162566,Hotel d'Ares,restaurant,,,,,,,40.4566473,-0.1319962
node,13072975490,Verano Azul,bar,,,,,,,39.7682510,-0.1568123
node,13073203954,Indian House,restaurant,,Avinguda del Doctor Gadea / Avenida Doctor Gadea,8,,https://www.indianhousealicante.com/,+34 865 68 32 17,38.3419112,-0.4874218
node,13084117697,Albayzin,bar,,,,,,,38.5397690,-0.1347817
node,13084119606,Los Pedroches,restaurant,,Calle Tordo,2,,,,38.5400372,-0.1346988
node,13084119610,Rafael,cafe,,Avenida de Los Limones,,,,,38.5404318,-0.1343747
node,13084119623,Pucela,cafe,,,,,,,38.5411629,-0.1338218
node,13084119651,Sabor Y Gloria,bar,,,,,,,38.5411431,-0.1335521
node,13084165750,Taberna Rincón de Miguel 2,restaurant,,,,,,+34 965 14 09 67,38.3571926,-0.4788917
node,13084191872,Camino de Sabores,restaurant,,,,,,,38.3474333,-0.4823879
node,13085547721,Colonial Buffet Alfafar,restaurant,,,,,https://www.colonialbuffet.es/,+34 960 033 737,39.4127155,-0.3798112
node,13086376190,Foodland,cafe,,,,,,,38.5373666,-0.1128186
node,13086376199,Mateos,bar,,Avinguda de Almería,,,,,38.5375259,-0.1127996
node,13086376200,Barrels,bar,,Avinguda de Almería,,,,,38.5376596,-0.1127643
node,13086427407,La Brasa,restaurant,,Avinguda de Almería,,,,,38.5377156,-0.1127589
node,13086723040,Green Book,bar,València,Carrer de Sevilla,27,46004,,,39.4629032,-0.3734121
node,13092640101,Taberna Cubana Salsavana,restaurant,,Carrer de Cadis,27,46006,https://salsavana.es/,,39.4628591,-0.3741983
node,13093882008,Restaurante Taberna Mítica,restaurant,,,,,,,38.5381355,-0.1035278
node,13094051311,Coyote,bar,,,,,,,38.5382870,-0.1132158
node,13097017384,Sport Bar Bermudas,bar,,,,,,,38.5366009,-0.1046908
node,13097862501,Empanadas Molitas,restaurant,,Carrer de Ribera,10,,https://molitasempanadas.com/,,39.4683719,-0.3760041
node,13097873101,Los Picapiedra,restaurant,,Carrer dels Cavallers,25,,,,39.4765615,-0.3775498
node,13103238505,Provenza,bar,,,,,,,39.4743054,-0.3448512
node,13104549412,Restaurante El Rebost,restaurant,,Calle de La Figuera,20,,eltebostrestaurant.com,+34 963 11 92 91,39.2025146,-0.3131800
node,13105646901,La Trattoria Mare e Monti da Mario,restaurant,,,,,,,37.9436397,-0.7378610
node,13105649501,Namaste Nepal,restaurant,,,,,,,37.9417900,-0.7255755
node,13105655301,Manero Alicante - Balmis,restaurant,,,,,,,38.3432386,-0.4872385
node,13107711101,Galdo26,restaurant,,Carrer del Marqués de Zenete,28 bajo,46007,https://galdo26.com/,,39.4645251,-0.3876970
node,13112373494,Cafeseamos,cafe,,,,,,,38.6434357,0.0509085
node,13113048085,"BLUR — Specialty Coffee, Brunch & Wine",cafe,Torrevieja,Calle Timonel,9,03182,https://instagram.com/blur.coffee.torrevieja,+34692317277,37.9772026,-0.6656629
node,13116667526,El Forn Gastro,restaurant,,,,,,,40.4250129,-0.2561524
node,13116909533,Fu Man Lou,restaurant,,Calle Doctor Fleming,12,,,+34 865 78 50 81; +34 688 13 37 31,38.6440187,0.0493486
node,13119447562,Restaurante Café Bahia Blanca,restaurant,,,,,,,38.5293503,-0.1082331
node,13124864763,El Fartet,bar,,Carrer Major,20,03790,,,38.7800198,-0.0632867
node,13124864765,Bar Escales,bar,,Plaça d'Espanya,8,03790,,+34 965 584 117,38.7802834,-0.0637781
node,13124864766,La Plaça,restaurant,,Carrer de Sant Francesc,2,03790,,+34 865 716 294,38.7805712,-0.0638626
node,13124864767,Cafeterias Andreu,bar,,Carrer Major,32,03790,,,38.7798148,-0.0629559
node,13127601502,Xaruga,restaurant,Valencia,Carrer de la Reina,219,46011,https://xaruga.com/,+34623249836,39.4724182,-0.3282217
node,13131529201,Marinandona,restaurant,,,,,,,39.6076068,-0.2650907
node,13135726463,Caña de Azúcar,cafe,,,,,,,39.4710621,-0.3938377
node,13135726465,Moliner,restaurant,,,,,,,39.4712191,-0.3939391
node,13135906029,Bar Cheers,bar,,Avinguda de les Amèriques,71,03790,,,38.7783511,-0.0621576
node,13135906035,Bar El Punt,bar,,Avinguda de les Amèriques,33,03790,,,38.7790808,-0.0623175
node,13135906036,Bar Pensionista,bar,,Carrer del Canonge Sendra,45,03790,,,38.7803289,-0.0614062
node,13136732058,Pub The Red Lion,bar,,,,,,,38.5396384,-0.1048436
node,13136990846,La Palmera Lounge,bar,,Carrer de l’Alter,2A,03790,,+34 711 072 039,38.7811226,-0.0620779
node,13136993358,Low Cost Bar Hoxton,bar,,,,,,,38.5397617,-0.1061440
node,13140048574,Brewtalist Coffee Hub,cafe,,,,,,,39.4688895,-0.3788058
node,13142099258,Coffe & Shake La Perla de Benidorm,bar,,,,,,,38.5406773,-0.1088214
node,13142889812,Café Danfe,cafe,,,,,,,38.5380653,-0.1079492
node,13142889813,Pizzería Keban Amigos,restaurant,,,,,,,38.5381124,-0.1080184
node,13144545528,Sports Bar The 12th Man,bar,,,,,,,38.5376516,-0.1069518
node,13146648193,Daily Bistro,cafe,,,,,https://linktr.ee/dailybistro,,39.4669044,-0.3853439
node,13147847626,Cocktail Bar The King Arms,bar,,,,,,,38.5403039,-0.1117755
node,13147887393,Café Mar Azul,cafe,,,,,,,38.5394413,-0.1102000
node,13149144256,Bar Terraza Calypso,bar,,,,,,,38.5372020,-0.1106257
node,13149691236,L'estació Café - Bar,cafe,,,,,,,39.6753165,-0.2733878
node,13150145358,Cafetería Acuarium,cafe,,,,,,,38.5369522,-0.1067653
node,13156009900,El Mundo de Oz,restaurant,València,Plaça de Badajoz,4,46015,https://www.elmundodeoz.net/,,39.4814250,-0.3995660
node,13162041740,Mayo,restaurant,Alicante/Alacant,Carrer de Villegas / Calle Villegas,4,03001,,,38.3453518,-0.4852850
node,13165504961,Rock on the Beach,bar,,,,,,+34659160933,38.1476879,-0.6318703
node,13167246198,Buche,cafe,,,,,,,39.4697631,-0.3490773
node,13168226417,Una de Muzza Pizzaria,restaurant,,,,,,,39.4628645,-0.3449743
node,13170047346,Bar Águila,bar,Alacant / Alicante,Carrer de l'Àguila / Calle Águila,29,03006,,,38.3477590,-0.5151087
node,13170047349,Cafetería Israa,cafe,Alicante,Carrer de Victoriano Ximénez Couder / Calle Victoriano Ximénez Couder,,03006,,,38.3484862,-0.5126541
node,13170047350,Bar Danubio,restaurant,Alicante,Carrer de Victoriano Ximénez Couder / Calle Victoriano Ximénez Couder,34,03006,,,38.3484611,-0.5123113
node,13170047353,Cervecería Chete,bar,Alicante,Carrer de Victoriano Ximénez Couder / Calle Victoriano Ximénez Couder,,03006,,,38.3482631,-0.5118407
node,13170047357,Sabana Café Amstel,cafe,,,,,,,38.3471635,-0.5109706
node,13173298948,Cervecería Sento Barrio,restaurant,Alacant/Alicante,Carrer de Sant Pasqual / Calle San Pascual,7,03002,,+34646932213,38.3460167,-0.4826151
node,13173298949,Cervecería Sento Castellar,restaurant,Alacant / Alicante,Carrer de Castellar / Calle Castellar,,03003,,+34646932213,38.3422152,-0.4936775
node,13175627731,Xanglot Restaurant,restaurant,,,,,,,39.4759561,-0.3721372
node,13178993608,Bar-Cafetería Azul,bar,,,,,,,39.3668929,-0.4071112
node,13178995964,Mesón Forcat,restaurant,,,,,,,39.3618846,-0.4128290
node,13178999530,Bacai,restaurant,,,,,,,39.4457104,-0.3745146
node,13179000908,Brutal,restaurant,,,,,,,39.4460085,-0.3744629
node,13179008102,Ramen Kitsune,restaurant,,Avinguda del Rei en Jaume / Avenida Rey Don Jaime,94,12001,https://www.ramenkitsune.com/,+34 644 63 32 22,39.9882069,-0.0390343
node,13180357301,Kambalache,restaurant,,Calle La Libertad,4,03158,https://restaurantekambalache.com/,+34 622 28 81 56,38.1663064,-0.8024365
node,13186211230,Saen,restaurant,,Calle Dakar,1,,,,38.6809778,0.1140141
node,13189151636,El Punto de Encuentro,bar,,,,,,,39.6826832,-0.2798947
node,13190500829,La murá,cafe,,,,,,,39.8082696,-0.1449821
node,13196230001,Juanjo,restaurant,,,,,,,39.4616352,-0.3652122
node,13196302552,Pizzeria Vila de Càlig,restaurant,,,,,,,40.4578504,0.3540638
node,13196431165,Sports Passion,bar,,,,,,,38.6970326,-0.4765575
node,13196516895,Voltereta,bar,,,,,,,38.6962383,-0.4739708
node,13197976780,El Rincón de Eli,bar,,,,,,,39.6649640,-0.2250640
node,13204456201,Restaurante Lo De Eva Pool&Food,restaurant,,Avenida del Pla de Mesell,2,03560,,+34 966 27 19 30,38.4457470,-0.3806765
node,13204513669,La Braseta,restaurant,,,,,,,39.2121541,-0.5301203
node,13204513671,Espai,cafe,,,,,,,39.2136787,-0.5251643
node,13204596656,Bar Restaurante Roma,restaurant,Xirivella,Carrer de Ramón y Cajal,35,46950,,+34 961011350,39.4670521,-0.4300915
node,13205023187,Mi Abuela y sus Pasteles,restaurant,,,,,,,39.6716885,-0.2665016
node,13205272977,The Salty G.O.A.T.,restaurant,València,Carrer de l'Historiador Diago,17,46007,https://thesaltygoat.es/,+34 636855778,39.4668187,-0.3848227
node,13205431204,La Fonda,restaurant,Xirivella,Avinguda de la Verge dels Desemparats,18,46950,,,39.4653897,-0.4304760
node,13207657099,Andy's Coffe,cafe,,,,,,,39.4734782,-0.4161760
node,13208703632,Ikado,restaurant,,carretera de Moraira a Calpe,302,,,+34623558457,38.6794564,0.1097536
node,13208911517,La Barraqueta,restaurant,Xirivella,Avinguda del Camí Nou,89,46950,https://es-es.facebook.com/barlabarraqueta/,+34 963596525,39.4656738,-0.4302925
node,13230175829,Entrefocs,restaurant,,,,,,,39.4726583,-0.3789188
node,13230333713,Pedacitos,restaurant,,,,,,,38.6018251,-0.0483906
node,13230337673,Boteco del Bustamente,restaurant,,,,,,,38.6020263,-0.0486920
node,13232426211,Foster's Hollywood,restaurant,,,,,https://www.fostershollywood.es,+34 965 13 22 68,38.3383680,-0.4864816
node,13235323174,Bacco Valencia,restaurant,,,,,,,39.4739186,-0.3774241
node,13238656192,Restaurante París,restaurant,,,,,,,39.5268663,-1.1427151
node,13242996852,Taberna La Vendimia,restaurant,,,,,,+34 965 24 84 90,38.3609616,-0.4895266
node,13243168970,El Coto Marian,restaurant,,Urb. Marchuquera-Bases,9B,,,,38.9531389,-0.2443434
node,13243223924,Braseria Las Olas,restaurant,,Avenida de las Olas,7,,,,37.9477161,-0.7112252
node,13243550998,Ryukishin,restaurant,,,,46015,,,39.4932664,-0.4006647
node,13243726250,L'Agnolotto,restaurant,,Carrer del Progrés,16,,,+34697539719;+34666918267,39.5886704,-0.3002641
node,13243726251,Zumeria,bar,,,,,,,39.5881797,-0.3018191
node,13243726252,Xaido,bar,,,,,,,39.5882013,-0.3013726
node,13243769253,La Mina,restaurant,,,,,,,38.5376669,-0.1292632
node,13243769254,Los Mancheguitos,restaurant,,,,,,,38.5376166,-0.1290542
node,13243802432,Casa Piaggio,cafe,,,,,,,38.8432583,0.1020830
node,13245389151,Restaurante Goyo,restaurant,,,,,https://restaurantegoyoalicante.es/,+34 965 12 42 25,38.3400500,-0.4900517
node,13245723843,Rincón de Pepe,restaurant,,,,,,,38.6544584,-0.1772927
node,13249491589,Maldita Gloria!,cafe,,,,,,,38.3481860,-0.4883157
node,13250123545,Christopher Cócteles,bar,,,,,,,39.4767130,-0.3825666
node,13250123676,Sushi Cru,restaurant,,,,,,,39.4768095,-0.3824180
node,13250149509,Funky Food,bar,,,,,,,39.4714115,-0.3882748
node,13250329289,Karak,restaurant,,,,46001,,,39.4721245,-0.3780846
node,13250495435,Espurnes,restaurant,,,,,,,39.4728299,-0.3754172
node,13250495436,Regala De Dos,restaurant,,,,,,,39.4725905,-0.3756101
node,13254929588,Café Colores,restaurant,,,,,,,39.4713411,-0.3466729
node,13258930457,Espolín Restaurante,restaurant,,,,,,,39.4714020,-0.3758156
node,13261548101,Restaurante Ganesh Xàtiva - Cocina ecléctica - Vegana - Vegetariana,restaurant,,,,,,,38.9897965,-0.5195766
node,13263753152,L'Espigó,restaurant,,,,,,,38.7155594,0.0510082
node,13263773331,The Titanic,bar,,,,,,,38.5431742,-0.1166287
node,13265277401,L'arruzz,restaurant,,Carrer de l'Arquitecte Morell / Calle Arquitecto Morell,1,,,,38.3426571,-0.4908851
node,13265277501,Gurume Ramen,restaurant,,,,,https://www.gurumeramen.com/,,38.3467204,-0.4875584
node,13267528678,Venta la Montañá,restaurant,,,,,,,38.6759950,-0.2110551
node,13267557297,Caravina,restaurant,,,,,,,38.6758187,-0.2097785
node,13270184168,El Gaucho,restaurant,,,,,,,38.6790911,0.1118899
node,13273482556,Bar Cafetería Palm Court,bar,,,,,,,38.5404668,-0.1152981
node,13273482559,La Bodeguita,restaurant,,,,,,,38.5408236,-0.1152988
node,13273784438,Troy Burger - Smash Burger Burjassot,restaurant,,Calle Teodoro Llorente,40,46100,,+34 962 65 23 73,39.5097917,-0.4172907
node,13275558375,La Hora,cafe,,,,,,,38.4261182,-0.3909344
node,13275848237,L'Aventure,restaurant,,,,,https://restaurantelaventure.eatbu.com/,+34 625 93 90 68,38.4287055,-0.3889178
node,13277409829,Al Santuario,restaurant,,,,,,,38.8058705,0.1720768
node,13280615907,Cafetarias Andreu,bar,,,,,,,38.8404127,-0.1193570
node,13283015302,Cafetería Twins,cafe,València,Carrer d'Algar de Palància,4,46017,,+34 635 34 69 25,39.4327512,-0.3907126
node,13286033374,Sumsi Tretze,restaurant,,,,,,+34692644705,39.2205376,-0.5174853
node,13286971901,Valdés,restaurant,,,,,,,38.0199231,-0.6534845
node,13287263400,Mesón Galanes,restaurant,,,,,,,38.9588077,-0.1756289
node,13288974396,Fusión Kebab & Pizza,restaurant,,,,,,+34 622 07 91 62,39.4792346,-0.3399936
node,13289335201,Burning House,bar,,,,,,,39.4719587,-0.3257222
node,13290222781,Nou Lloc de Joc,cafe,,,,,,+34 966 57 66 44,38.4020601,-0.5264765
node,13290373701,La Bálan,restaurant,,,,,,,37.9798021,-0.6812526
node,13290416986,Cult Café,cafe,,,,,https://www.cultcafe.es/,,39.4691343,-0.3781288
node,13290788075,Redondo en Boca,restaurant,,Carrer de Quart,10,46001,,,39.4763245,-0.3807488
node,13294768702,Restaurante Amberes,restaurant,,Carrer de Boix,4,46003,https://www.restauranteamberes.com/,+34961356528,39.4770854,-0.3721466
node,13299170201,Khambú - Ruzafa,restaurant,,Carrer dels Tomasos,4,46006,https://khambu.com/,+34 697 885 781,39.4616102,-0.3731007
node,13300029813,Wok Sushi Town,restaurant,,,,,,,39.9868758,-0.0389516
node,13300157379,Espan's,cafe,,,,,,,39.9874823,-0.0425948
node,13300292360,Jaume I,restaurant,,,,,,,39.4734681,-0.3769514
node,13304357505,Ciao Bella Pizza,restaurant,,,,,,,39.4687300,-0.3365133
node,13304764201,La Mata 'Felisa',restaurant,,,,,,,38.0195512,-0.6534668
node,13307126039,Las Palmeras,restaurant,,,,,,,38.2404173,-0.8120287
node,13307205979,Hong  Kong,restaurant,,,,,,,38.2432166,-0.8116162
node,13316891088,le Petit cafe,cafe,,,,46001,,,39.4719840,-0.3800134
node,13316891089,Pom Pom,cafe,,,,,,,39.4718620,-0.3799204
node,13317577103,El astrónomo,restaurant,,Carrer de Jeroni Munyós,15,46007,,+34 960 62 33 00,39.4592796,-0.3872205
node,13319804899,Casa Silvestre,restaurant,,,,,,+34 640 93 24 16,39.9416529,-0.0942198
node,13323835350,Wayteko,restaurant,,,,,,,38.4551678,-0.4703818
node,13325727883,Peter Rok,bar,Valencia,Carrer de Quart,26,46001,,,39.4762221,-0.3816510
node,13327808023,FIVEO,cafe,,,,,,,39.4624053,-0.3721069
node,13336449602,Sucrams,restaurant,,Calle del Aeroplano,4,,,,38.3903489,-0.5154899
node,13336449701,Hakata Ramen,restaurant,,,,,,,38.3909748,-0.5152570
node,13336449801,Shushivo,restaurant,,,,,,,38.3911269,-0.5159387
node,13336463601,BOBO TEA,cafe,,,,,,,38.3926129,-0.5173784
node,13336463602,Living Café,cafe,,,,,,,38.3927258,-0.5179254
node,13338916101,La cuina del poble.,bar,,,,03569,,,38.5000878,-0.3665555
node,13339073003,Clandestine Burger,restaurant,,,,,,,38.3931662,-0.5177800
node,13339081702,Yakuza,bar,,,,,,,38.3909302,-0.5156417
node,13339083401,KENTO,restaurant,,,,,,,38.3909548,-0.5151851
node,13339343840,Wok 168,restaurant,,,,,,,37.9926134,-0.6752455
node,13339351661,La Xinesa,restaurant,,,,,https://laxinesa.com/,+34966576685,37.9774705,-0.6792726
node,13339387448,Cafetería Serunion,restaurant,,,,,,,37.9635627,-0.7160741
node,13339387449,Cafetería Quirónsalud,restaurant,,,,,,,38.0069545,-0.6731890
node,13346204602,Gong,restaurant,,,,,,,37.9353163,-0.7239120
node,13346219449,Cabana Beach Bar,restaurant,,,,,,,37.9730764,-0.6934541
node,13347527455,Los Italianos,restaurant,,,,,,,37.9751362,-0.6903836
node,13347928301,Restaurante Casa Daniel's,restaurant,,,,46690,,+34 962 24 26 39,38.9683186,-0.6152043
node,13348043595,Nuevo Milenio,cafe,,,,,,,38.5433438,-0.1279548
node,13351219860,El Korner,restaurant,,,,,,,37.9733138,-0.6929000
node,13351948591,Döner MAX,restaurant,Torrevieja,Calle Pascual Flores,,03182,,,37.9842309,-0.6790742
node,13358164459,Yume Ramen,restaurant,,,,,,,39.5797560,-0.5308162
node,13358940901,Calderón,cafe,,,,,,+34 637 61 62 09,38.3488398,-0.4858328
node,13367762855,Matuya,restaurant,,,,,,,40.4156632,0.4324073
node,13368117299,La Taperia du Mimi,restaurant,,,,,,,39.8927420,-0.0882135
node,13369223201,Venetia,cafe,,Carrer Major / Calle Mayor,,,,,38.3448879,-0.4827240
node,13372459118,La Terreta,cafe,,,,,,,39.8597260,-0.1412764
node,13372983493,Mara Brasa,restaurant,,,,,,,40.0516636,0.0581888
node,13374088012,La Parrilla de Pollos Planes,restaurant,,,,,,,39.6718317,-0.2484845
node,13374088233,Street Food,restaurant,,,,,,,39.6714319,-0.2488284
node,13374088329,Terraza Nines,cafe,,,,,,,39.6712302,-0.2486880
node,13374088504,100 Montaditos,restaurant,,,,,,,39.6714994,-0.2486282
node,13378353900,Pomodoro,restaurant,,,,,,,39.6719342,-0.2485887
node,13383117637,Delito Burger Club,restaurant,Elda,Calle Pi i Margall,4,03600,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwjIy47assSRAxUi9wIHHW3yJY0QFnoECBMQAQ&url=https%3A%2F%2Fdelitoburgerclub.last.shop%2Fes&usg=AOvVaw0T8S3U66k_f_gwMfMr1Sjv&opi=89978449,+34688795552,38.4776472,-0.7917626
node,13383117650,Taberna Chico Calla,restaurant,,,,,,,38.4762334,-0.7925930
node,13387275001,Atlántida,restaurant,,Carrer de Bega,13,46400,http://atlantidacullera.com,+34 961 72 60 11,39.1617054,-0.2537478
node,13387761801,La Cafetería del Parque,cafe,,Plaça de Sant Isidre,8,46400,,+34 962 03 39 70,39.1634099,-0.2564459
node,13388467965,Babalù,restaurant,,,,,,,39.4740143,-0.4187238
node,13388467968,Parada Italia,restaurant,,,,,,,39.4739717,-0.4186361
node,13388467971,Illetes,cafe,,,,,,,39.4733489,-0.4183050
node,13388781584,El Mirador de Pinedo,restaurant,,,,,,,39.4244096,-0.3372491
node,13388889719,Nou Escull,restaurant,,,,,,+34 964 28 16 19,39.9717388,0.0102981
node,13391601774,Aguamarina Pizza & Park,restaurant,,,,,,,39.6626367,-0.2137440
node,13391602938,Terroni,restaurant,,,,,,,39.6626996,-0.2138836
node,13392628264,Ramen Toyaki,restaurant,,,,,https://ramentoyaki.es/,+34 632 74 09 87,38.3469265,-0.4862251
node,13395076002,Convida Poke & Coffee,cafe,Dénia,Avinguda de Joan Fuster,40,03700,https://convidapoke.es/,+34 623 117 409,38.8351902,0.1077085
